Number of Processes,Memory Used (MB),Time Elapsed (ms)
8281,13120.53515625,24138736.11164093
8282,13122.24609375,24141935.12058258
8283,13124.2265625,24145311.94972992
8284,13138.3984375,24150797.78289795
8285,13116.97265625,24154160.326480865
8286,13114.71484375,24157593.154668808
8287,13141.87890625,24160543.04623604
8288,13146.60546875,24166740.789413452
8289,13155.578125,24169751.041412354
8290,13139.7265625,24172696.9871521
8291,13186.984375,24177719.951868057
8292,13189.25,24181366.84179306
8293,13117.87109375,24185129.89258766
8294,13134.12109375,24188543.032169342
8295,13149.46875,24192808.79855156
8296,13120.12109375,24195603.315591812
8297,13140.73828125,24198452.34155655
8298,13137.5,24204607.241153717
8299,13141.4375,24209702.416181564
8300,13124.37109375,24212504.65321541
8301,13142.7578125,24215031.20470047
8302,13152.25,24217800.666809082
8303,13165.25390625,24220571.576833725
8304,13155.625,24226189.393043518
8305,13180.015625,24231563.095331192
8306,13174.6484375,24235740.831136703
8307,13214.91015625,24239568.452835083
8308,13193.77734375,24242103.48892212
8309,13189.0859375,24247837.71085739
8310,13190.6640625,24250452.196359634
8311,13228.66015625,24253290.88807106
8312,13241.58984375,24257077.52418518
8313,13204.4140625,24259746.255636215
8314,13227.6484375,24263872.576475143
8315,13207.80859375,24267866.481781006
8316,13209.26953125,24270928.631067276
8317,13226.16796875,24273676.602602005
8318,13214.171875,24276639.830112457
8319,13224.3984375,24280227.067947388
8320,13212.68359375,24283505.28049469
8321,13190.41796875,24286154.672145844
8322,13212.1328125,24288984.582662582
8323,13231.0390625,24291598.215818405
8324,13199.8515625,24296282.021522522
8325,13196.21484375,24300054.236650467
8326,13208.7734375,24302848.370313644
8327,13215.89453125,24306966.54176712
8328,13211.1328125,24309865.694761276
8329,13223.31640625,24312506.96539879
8330,13184.1796875,24315926.87010765
8331,13193.87109375,24318503.992319107
8332,13196.5078125,24321286.890268326
8333,13238.54296875,24324729.575634003
8334,13237.24609375,24327618.459701538
8335,13246.390625,24330657.41634369
8336,13327.6484375,24333399.9042511
8337,13041.64453125,24337296.132326126
8338,12959.6015625,24340054.634809494
8339,12982.98046875,24343370.32175064
8340,13001.0703125,24346059.115171432
8341,12999.1953125,24348666.898727417
8342,12972.15234375,24351464.79177475
8343,12989.32421875,24356419.112443924
8344,12974.60546875,24361182.805538177
8345,12973.44921875,24363877.557992935
8346,12990.875,24366538.994312286
8347,12976.6953125,24369593.823194504
8348,13002.859375,24372670.49407959
8349,13018.640625,24375845.719575882
8350,12983.64453125,24379200.447797775
8351,13003.26953125,24382796.83661461
8352,12987.23828125,24385605.316877365
8353,13022.71484375,24389203.280687332
8354,13007.62890625,24392202.714920044
8355,13034.57421875,24394840.578079224
8356,13014.93359375,24397557.968378067
8357,13026.140625,24400341.0756588
8358,13000.359375,24402880.075454712
8359,13039.8828125,24405925.4591465
8360,13026.54296875,24410388.959407806
8361,13022.21484375,24413067.845106125
8362,13042.28515625,24415759.922742844
8363,13038.19140625,24422164.335012436
8364,13020.5078125,24427638.14997673
8365,13034.8828125,24431052.805900574
8366,13056.62890625,24433854.7270298
8367,13028.86328125,24437111.876249313
8368,13045.13671875,24439729.11977768
8369,13075.98046875,24442909.04355049
8370,13033.54296875,24445594.641685486
8371,13043.20703125,24448532.05227852
8372,13070.96875,24451398.58341217
8373,13045.21484375,24454956.278324127
8374,13076.76171875,24460673.51293564
8375,13079.52734375,24463533.012390137
8376,13074.140625,24466513.34810257
8377,13085.02734375,24469418.373823166
8378,13067.41015625,24472481.879234314
8379,13071.0,24476991.1339283
8380,13066.33984375,24480609.146356583
8381,13076.4296875,24483992.78998375
8382,13076.41015625,24486904.735326767
8383,13120.9921875,24489584.07306671
8384,13109.09765625,24493726.722240448
8385,13067.02734375,24499720.162153244
8386,13071.6875,24503605.058431625
8387,13060.51953125,24508617.72799492
8388,13075.69140625,24512018.12148094
8389,13105.40234375,24515121.961832047
8390,13117.0,24518410.52722931
8391,13098.42578125,24521749.222517014
8392,13098.15234375,24524446.457862854
8393,13125.7421875,24527485.765218735
8394,13155.24609375,24530573.226213455
8395,13116.046875,24534413.452625275
8396,13119.71875,24537066.757917404
8397,13129.42578125,24542406.273126602
8398,13145.828125,24545188.719272614
8399,13144.890625,24547824.030399323
8400,13153.28125,24550585.619211197
8401,13181.9921875,24554111.83476448
8402,13272.01171875,24556998.03853035
8403,13243.05859375,24560322.832107544
8404,13108.25390625,24562889.37330246
8405,13147.96875,24565858.815431595
8406,13147.05859375,24571555.012464523
8407,13176.18359375,24577607.326984406
8408,13154.26171875,24583326.57814026
8409,13169.17578125,24587288.563251495
8410,13160.65625,24594395.663499832
8411,13164.19921875,24599908.81538391
8412,13180.46875,24605037.626504898
8413,13144.890625,24608131.264448166
8414,13172.94921875,24610957.022428513
8415,13208.3203125,24616359.27629471
8416,13177.23828125,24621899.092435837
8417,13253.3515625,24627374.836683273
8418,13103.1796875,24630715.32726288
8419,13073.80078125,24633319.035053253
8420,13056.171875,24636752.89416313
8421,13052.234375,24639420.96066475
8422,13034.7265625,24642648.21743965
8423,13030.34375,24647497.029542923
8424,12990.05859375,24650125.774860382
8425,13026.17578125,24652912.242650986
8426,13004.24609375,24655715.08216858
8427,12974.25,24658410.606861115
8428,13000.33984375,24661003.571987152
8429,13005.58984375,24664213.710546494
8430,13009.78125,24667196.91824913
8431,13026.55859375,24670617.054462433
8432,13054.03125,24673446.079969406
8433,13049.9609375,24676975.15106201
8434,13019.4765625,24680009.09280777
8435,13046.0859375,24682970.240592957
8436,13030.7109375,24685507.87973404
8437,13034.00390625,24690100.697517395
8438,13066.61328125,24693995.658159256
8439,13055.60546875,24696552.831172943
8440,13077.484375,24699288.791894913
8441,13044.54296875,24701993.403434753
8442,13058.03125,24704525.78496933
8443,13058.9296875,24707091.79210663
8444,13068.32421875,24710475.73685646
8445,13043.24609375,24715010.23054123
8446,13007.5,24717756.60943985
8447,13029.078125,24720811.898469925
8448,13004.5859375,24723598.685264587
8449,13033.296875,24726281.883239746
8450,13043.5546875,24729367.411851883
8451,13060.1953125,24733301.964759827
8452,13032.33203125,24735843.03855896
8453,13050.64453125,24739093.945264816
8454,13034.3984375,24741768.746376038
8455,13054.25,24744680.861711502
8456,13080.078125,24747965.183734894
8457,13076.59765625,24750999.774694443
8458,13066.52734375,24756868.448972702
8459,13061.484375,24762678.97295952
8460,13061.82421875,24765522.196769714
8461,13063.40234375,24768369.046211243
8462,13065.3671875,24771440.083503723
8463,13072.90234375,24773979.236125946
8464,13089.4375,24777292.14811325
8465,13075.0546875,24780185.18638611
8466,13087.3046875,24785251.48010254
8467,13119.140625,24789607.434272766
8468,13076.59375,24796738.760471344
8469,13090.07421875,24801322.25060463
8470,13068.7578125,24804141.350269318
8471,13086.234375,24806857.092618942
8472,13062.3359375,24809643.427848816
8473,13098.17578125,24813579.595565796
8474,13086.4453125,24816540.68160057
8475,13061.1484375,24819266.073703766
8476,13072.27734375,24822136.838197708
8477,13092.6015625,24825166.237831116
8478,13118.40234375,24829237.847089767
8479,13110.84375,24832029.335975647
8480,13098.74609375,24836460.114717484
8481,13083.53515625,24842193.28737259
8482,13079.24609375,24844831.642627716
8483,13098.53125,24847487.773656845
8484,13062.91015625,24851497.49469757
8485,13085.046875,24859220.42489052
8486,13104.0859375,24864813.597917557
8487,13085.86328125,24867603.033304214
8488,13145.0703125,24870401.26800537
8489,13119.42578125,24876351.43470764
8490,13143.98828125,24880229.71701622
8491,13124.45703125,24883482.12122917
8492,13121.01171875,24886335.39915085
8493,13121.96875,24889258.488178253
8494,13128.453125,24892250.257492065
8495,13141.390625,24895028.078317642
8496,13158.92578125,24899215.893745422
8497,13157.390625,24904959.926366806
8498,13174.6796875,24909395.463466644
8499,13188.3359375,24911982.40017891
8500,13183.91015625,24915155.085086823
8501,13180.0390625,24917860.029459
8502,13188.87890625,24921973.734140396
8503,13186.19921875,24925543.15853119
8504,13174.3125,24928271.710157394
8505,13174.53125,24931783.12063217
8506,13183.1015625,24934497.299432755
8507,13185.7890625,24938492.89417267
8508,13175.9375,24942878.882408142
8509,13163.28125,24945571.17009163
8510,13189.13671875,24948278.460264206
8511,13209.01953125,24951277.517557144
8512,13202.8671875,24954071.719646454
8513,13235.52734375,24962274.706602097
8514,13222.8203125,24968008.61811638
8515,13246.53125,24972014.359474182
8516,13311.58203125,24976757.601737976
8517,13335.68359375,24979481.674671173
8518,13343.265625,24982348.522424698
8519,13345.1015625,24985181.82039261
8520,13352.15234375,24988015.387535095
8521,13365.63671875,24990993.824005127
8522,13356.6015625,24995562.032222748
8523,13383.390625,24998104.701519012
8524,13392.0625,25001761.73877716
8525,13393.5390625,25008209.896802902
8526,13399.921875,25011770.747184753
8527,13422.27734375,25014584.117412567
8528,13411.58984375,25017141.758441925
8529,13511.578125,25019656.999349594
8530,13296.19140625,25023700.971126556
8531,13283.47265625,25026409.252882004
8532,13323.3828125,25029930.91773987
8533,13313.1328125,25032673.97046089
8534,13339.99609375,25035419.865846634
8535,13344.7890625,25038026.68070793
8536,13350.09375,25040870.43571472
8537,13332.15234375,25043833.68730545
8538,13365.9921875,25049043.796300888
8539,13364.5078125,25051943.04561615
8540,13338.515625,25054892.186164856
8541,13343.6171875,25057897.052764893
8542,13333.09375,25060712.203741074
8543,13319.40234375,25066545.647621155
8544,13317.65625,25069660.111665726
8545,13334.50390625,25072380.093336105
8546,13147.4140625,25074943.786382675
8547,13142.15234375,25078261.758565903
8548,13181.02734375,25082052.96230316
8549,13192.81640625,25084701.154470444
8550,13052.8515625,25088506.95514679
8551,13100.875,25091140.035629272
8552,13050.71875,25095722.034931183
8553,13073.8515625,25099012.37344742
8554,13072.23828125,25101720.299482346
8555,13085.99609375,25106081.58969879
8556,13096.17578125,25113287.148952484
8557,13076.8515625,25116279.119968414
8558,13070.0,25119030.630350113
8559,13071.77734375,25122112.278699875
8560,13114.2890625,25124915.104150772
8561,13124.83984375,25127736.735343933
8562,13133.97265625,25130692.72661209
8563,13134.7734375,25134704.040050507
8564,13073.30078125,25137430.645942688
8565,13059.1171875,25140471.824884415
8566,13096.29296875,25143638.476371765
8567,13102.72265625,25147195.27196884
8568,13077.3828125,25150268.707990646
8569,13073.0078125,25153336.05861664
8570,13102.60546875,25156447.852373123
8571,13124.39453125,25159801.731586456
8572,13108.05859375,25165869.881868362
8573,13117.26171875,25168576.094150543
8574,13138.91796875,25171621.58846855
8575,13132.296875,25175334.36870575
8576,13121.8984375,25183483.242988586
8577,13111.11328125,25186198.142051697
8578,13144.015625,25189356.850147247
8579,13124.37890625,25193362.939357758
8580,13135.1796875,25196008.676290512
8581,13155.390625,25201281.774282455
8582,13187.98828125,25204813.415765762
8583,13177.9765625,25207779.194116592
8584,13180.45703125,25210944.761276245
8585,13189.234375,25213959.904670715
8586,13202.1171875,25219067.806005478
8587,13163.4921875,25221748.898029327
8588,13161.68359375,25224688.712120056
8589,13176.6015625,25230485.874652863
8590,13191.46875,25234403.86891365
8591,13164.3125,25237157.554388046
8592,13190.2421875,25241986.513137817
8593,13177.328125,25247866.008758545
8594,13175.24609375,25252031.16440773
8595,13173.19921875,25254946.712970734
8596,13186.5859375,25259546.23746872
8597,13173.0078125,25262124.78208542
8598,13201.46875,25265483.67667198
8599,13176.5,25268339.94626999
8600,13183.671875,25271075.85811615
8601,13204.2109375,25274815.489292145
8602,13242.15625,25277537.633895874
8603,13173.94140625,25280692.784309387
8604,13200.00390625,25283308.495759964
8605,13182.13671875,25289276.574611664
8606,13194.82421875,25295009.91177559
8607,13152.37109375,25299547.704219818
8608,13186.14453125,25302274.49989319
8609,13199.9140625,25305711.69734001
8610,13180.6796875,25309416.773557663
8611,13196.5,25312917.686223984
8612,13174.375,25316902.645111084
8613,13228.76953125,25319572.839975357
8614,13220.40234375,25322469.061374664
8615,13221.2890625,25325133.74352455
8616,13235.67578125,25331070.803165436
8617,13165.2578125,25333931.41722679
8618,13166.46875,25337081.218242645
8619,13011.82421875,25340222.972869873
8620,12979.64453125,25343013.251543045
8621,12911.25,25345640.359401703
8622,12944.98046875,25348755.720853806
8623,12935.4140625,25351549.75628853
8624,12927.2890625,25354896.965265274
8625,12948.421875,25357591.717481613
8626,12969.1796875,25360368.764162064
8627,12924.8125,25366601.74202919
8628,12941.4921875,25369779.11710739
8629,12960.77734375,25372628.84068489
8630,12930.95703125,25375771.700382233
8631,12952.96875,25378695.85084915
8632,12948.640625,25384696.798563004
8633,12935.91796875,25387491.400957108
8634,12944.86328125,25390601.337194443
8635,12948.07421875,25396627.131700516
8636,12941.7265625,25402565.084934235
8637,12949.87109375,25408407.260894775
8638,12968.12890625,25411142.23766327
8639,12951.70703125,25414266.887426376
8640,12971.875,25416981.23216629
8641,12965.26953125,25419619.281053543
8642,12977.0078125,25423523.88739586
8643,13003.578125,25426108.50906372
8644,12985.8125,25428969.987630844
8645,12986.703125,25432401.98636055
8646,13001.49609375,25435319.976329803
8647,13019.5859375,25438239.141225815
8648,13005.1875,25441362.41865158
8649,13341.1875,25444308.021068573
8650,13216.4375,25450420.435905457
8651,13169.3671875,25452938.70997429
8652,13149.94140625,25456491.61553383
8653,13178.29296875,25460845.675945282
8654,13173.2265625,25464412.039518356
8655,13170.4921875,25467554.043293
8656,13186.87109375,25470417.1128273
8657,13197.5625,25472983.132600784
8658,13187.6875,25475927.629470825
8659,13180.5546875,25479435.85419655
8660,13187.97265625,25482133.808612823
